We have attempted to match the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-2.rexsj to the data in Sample_Data/REXS-Database/FVA_wind-turbine/fva_wind-turbine_1-3.rexsj. 
384/418 components and 433/492 relations from the first data model were matched. 
384/427 components and 433/501 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID  	Type                                  	|	ID  	Type                                  
2118	rolling_element                       	|	2118	rolling_element                       
2119	rolling_element                       	|	2119	rolling_element                       
2120	rolling_element                       	|	2120	rolling_element                       
2121	rolling_element                       	|	2121	rolling_element                       
2122	rolling_element                       	|	2122	rolling_element                       
2123	rolling_element                       	|	2123	rolling_element                       
2124	rolling_element                       	|	2124	rolling_element                       
2125	rolling_element                       	|	2125	rolling_element                       
2126	rolling_element                       	|	2126	rolling_element                       
2127	rolling_element                       	|	2127	rolling_element                       
2128	rolling_element                       	|	2128	rolling_element                       
2129	rolling_element                       	|	2129	rolling_element                       
2130	rolling_element                       	|	2130	rolling_element                       
2131	rolling_element                       	|	2131	rolling_element                       
2132	rolling_element                       	|	2132	rolling_element                       
2133	rolling_element                       	|	2133	rolling_element                       
2134	rolling_element                       	|	2134	rolling_element                       
2135	rolling_element                       	|	2135	rolling_element                       
2136	rolling_element                       	|	2136	rolling_element                       
2137	rolling_element                       	|	2137	rolling_element                       
2138	rolling_element                       	|	2138	rolling_element                       
2139	rolling_element                       	|	2139	rolling_element                       
2140	rolling_element                       	|	2140	rolling_element                       
2141	rolling_element                       	|	2141	rolling_element                       
2142	rolling_element                       	|	2142	rolling_element                       
2143	rolling_element                       	|	2143	rolling_element                       
2144	rolling_element                       	|	2144	rolling_element                       
2145	rolling_element                       	|	2145	rolling_element                       
2146	rolling_element                       	|	2146	rolling_element                       
2147	rolling_element                       	|	2147	rolling_element                       
2148	rolling_element                       	|	2148	rolling_element                       
2149	rolling_element                       	|	2149	rolling_element                       
2150	rolling_element                       	|	2150	rolling_element                       
