We have attempted to match the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4.rexsj to the data in Sample_Data/REXS-Database/FVA_Planetenstufe_Ravigneaux/fva_planetenstufe_ravigneaux_1-4_export.rexsj. 
376/407 components and 409/492 relations from the first data model were matched. 
376/408 components and 409/492 relations from the second data model were matched. 
 
 
The following matching of components and relations was poduced: 
Components are matched as follows: 
ID 	Type                                   	|	ID 	Type                                   
464	rolling_element                        	|	829	rolling_element                        
465	rolling_element                        	|	830	rolling_element                        
466	rolling_element                        	|	831	rolling_element                        
467	rolling_element                        	|	832	rolling_element                        
468	rolling_element                        	|	833	rolling_element                        
469	rolling_element                        	|	834	rolling_element                        
470	rolling_element                        	|	835	rolling_element                        
471	rolling_element                        	|	836	rolling_element                        
472	rolling_element                        	|	837	rolling_element                        
473	rolling_element                        	|	838	rolling_element                        
474	rolling_element                        	|	839	rolling_element                        
475	rolling_element                        	|	840	rolling_element                        
476	rolling_element                        	|	841	rolling_element                        
477	rolling_element                        	|	842	rolling_element                        
478	rolling_element                        	|	843	rolling_element                        
479	rolling_element                        	|	844	rolling_element                        
480	rolling_element                        	|	845	rolling_element                        
481	rolling_element                        	|	846	rolling_element                        
482	rolling_element                        	|	847	rolling_element                        
483	rolling_element                        	|	848	rolling_element                        
484	rolling_element                        	|	849	rolling_element                        
485	rolling_element                        	|	850	rolling_element                        
486	rolling_element                        	|	851	rolling_element                        
487	rolling_element                        	|	852	rolling_element                        
488	rolling_element                        	|	853	rolling_element                        
489	rolling_element                        	|	854	rolling_element                        
490	rolling_element                        	|	855	rolling_element                        
491	rolling_element                        	|	856	rolling_element                        
492	rolling_element                        	|	857	rolling_element                        
493	rolling_element                        	|	858	rolling_element                        
494	rolling_element                        	|	859	rolling_element                        
495	rolling_element                        	|	860	rolling_element                        
496	rolling_element                        	|	861	rolling_element                        
497	rolling_element                        	|	862	rolling_element                        
498	rolling_element                        	|	863	rolling_element                        
499	rolling_element                        	|	864	rolling_element                        
500	rolling_element                        	|	865	rolling_element                        
501	rolling_element                        	|	866	rolling_element                        
502	rolling_element                        	|	867	rolling_element                        
503	rolling_element                        	|	868	rolling_element                        
